@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R3-25,27-76,78-87,89-96,98-151,153-162,164-167,169-186'

@attribute color_bgr_b_mean numeric
@attribute color_bgr_g_mean numeric
@attribute color_lab_a_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_b_intensity2 numeric
@attribute haralick_bgr_b_contrast numeric
@attribute haralick_luv_uv_contrast numeric
@attribute lbph_bgr_g_entropy numeric
@attribute lbph_bgr_r_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.459844,-0.318555,-0.042049,-0.996586,-0.542169,-0.975349,-0.964486,0.707836,0.200939,NON_ULCER
-0.566753,-0.516927,0.0511,-0.972224,-0.534137,-0.975199,-0.950844,0.451493,0.098542,NON_ULCER
0.045179,0.108388,-0.187382,-0.989073,-0.413655,-0.811613,-0.881224,0.591807,-0.345624,NON_ULCER
-0.406031,-0.278488,-0.098951,-0.990508,-0.485944,-0.974506,-0.921447,0.58855,-0.05648,NON_ULCER
-0.418805,-0.353901,0.023728,-0.98751,-0.46988,-0.879867,-0.915154,0.670403,0.333214,NON_ULCER
0.069953,0.303907,-0.40076,-0.986625,-0.453815,-0.813767,-0.892446,0.414834,-0.145398,NON_ULCER
-0.538145,-0.463857,0.071283,-0.962888,-0.526104,-0.895615,-0.824367,0.602533,0.460368,NON_ULCER
-0.603787,-0.592502,0.048947,-0.983329,-0.502008,-0.969532,-0.937246,0.538692,-0.363814,NON_ULCER
-0.399978,-0.242793,-0.211081,-0.971807,-0.51004,-0.987434,-0.916518,0.497866,0.344389,NON_ULCER
0.168776,0.600447,-0.840141,-0.995536,-0.477912,-0.935819,-0.939006,0.748115,0.014912,NON_ULCER
-0.406118,-0.271888,-0.040049,-0.992109,-0.485944,-0.944267,-0.942879,0.54202,0.171131,NON_ULCER
-0.220478,0.063242,-0.50651,-0.995071,-0.502008,-0.971184,-0.9306,0.722771,0.363704,NON_ULCER
-0.056088,0.017467,-0.058458,-0.989937,-0.437751,-0.680131,-0.949216,0.3866,-0.014828,NON_ULCER
-0.584816,-0.513593,0.107628,-0.94373,-0.493976,-0.966045,-0.908861,0.413046,0.38926,NON_ULCER
-0.378424,-0.20782,-0.200856,-0.973584,-0.518072,-0.970936,-0.909257,0.511456,0.385669,NON_ULCER
-0.369697,-0.23554,-0.102736,-0.99186,-0.485944,-0.961834,-0.920303,0.490344,0.158375,NON_ULCER
-0.259127,0.014223,-0.47253,-0.990303,-0.502008,-0.977386,-0.922723,0.664586,0.462893,NON_ULCER
-0.484168,-0.399261,0.031551,-0.945203,-0.518072,-0.955764,-0.843026,0.358881,0.24382,NON_ULCER
-0.502053,-0.471646,0.058072,-0.965603,-0.453815,-0.835197,-0.888926,0.594541,0.176715,NON_ULCER
-0.373102,-0.237857,-0.139672,-0.985399,-0.51004,-0.968489,-0.923339,0.607256,0.108858,NON_ULCER
-0.167971,0.068743,-0.421749,-0.983282,-0.485944,-0.916766,-0.884701,0.685114,0.251927,NON_ULCER
-0.049079,-0.0107,-0.12036,-0.988732,-0.429719,-0.704562,-0.930292,0.458513,-0.003201,NON_ULCER
-0.291346,-0.190972,-0.110618,-0.980298,-0.477912,-0.83967,-0.873347,0.579009,0.306801,NON_ULCER
-0.125192,0.220234,-0.626504,-0.996569,-0.502008,-0.969259,-0.945827,0.478229,0.250421,NON_ULCER
-0.341764,-0.19574,-0.168009,-0.991034,-0.493976,-0.982554,-0.925672,0.585945,-0.058181,NON_ULCER
-0.423182,-0.369093,-0.025006,-0.983905,-0.485944,-0.929601,-0.907937,0.5066,0.129017,NON_ULCER
-0.154448,0.128334,-0.526936,-0.994167,-0.493976,-0.957282,-0.913042,0.687281,0.401342,NON_ULCER
-0.021043,0.198057,-0.407767,-0.992576,-0.46988,-0.91274,-0.91511,0.588362,0.06752,NON_ULCER
-0.470486,-0.313569,-0.081464,-0.983519,-0.534137,-0.971466,-0.949392,0.489376,-0.143964,NON_ULCER
-0.706185,-0.744052,0.624751,-0.960548,-0.574297,-0.990347,-0.922723,0.827406,0.28053,ULCER
-0.507617,-0.522851,0.448731,-0.919542,-0.526104,-0.899833,-0.770502,0.785284,0.114218,ULCER
-0.68721,-0.691076,0.343316,-0.915751,-0.590361,-0.938525,-0.802935,0.827827,0.46432,ULCER
-0.66674,-0.706751,0.522631,-0.916951,-0.598394,-0.919808,-0.707659,0.844772,0.267273,ULCER
-0.667832,-0.695888,0.513378,-0.913612,-0.614458,-0.966574,-0.741017,0.729948,0.12474,ULCER
-0.613191,-0.658425,0.548853,-0.981995,-0.550201,-0.983736,-0.896583,0.801348,0.10048,ULCER
-0.653956,-0.672196,0.439269,-0.936252,-0.558233,-0.978708,-0.893986,0.725913,0.218215,ULCER
-0.587009,-0.61078,0.493738,-0.950683,-0.534137,-0.976258,-0.879992,0.782268,0.059405,ULCER
-0.505009,-0.531806,0.408141,-0.957671,-0.51004,-0.912427,-0.76839,0.790231,0.086836,ULCER
-0.014389,0.036826,-0.05016,-0.981771,-0.421687,-0.886177,-0.679935,0.280485,-0.128982,ULCER
-0.59363,-0.602914,0.355363,-0.946798,-0.485944,-0.919475,-0.831188,0.763593,0.206034,ULCER
-0.19373,-0.112846,0.087808,-0.969087,-0.477912,-0.899268,-0.65287,0.403279,0.11854,ULCER
-0.52735,-0.561417,0.382422,-0.936723,-0.526104,-0.908768,-0.760248,0.74325,0.334243,ULCER
-0.65996,-0.687509,0.413526,-0.87404,-0.566265,-0.928929,-0.787445,0.668748,0.519395,ULCER
-0.624776,-0.638863,0.360267,-0.949035,-0.46988,-0.953033,-0.824675,0.800445,0.328689,ULCER
-0.530144,-0.543162,0.334672,-0.930853,-0.526104,-0.935997,-0.659736,0.905004,0.032494,ULCER
-0.561799,-0.577445,0.4935,-0.963877,-0.558233,-0.973473,-0.861069,0.640924,0.381428,ULCER
-0.614083,-0.635917,0.456575,-0.96104,-0.566265,-0.878766,-0.63584,0.877603,0.242632,ULCER
-0.710801,-0.735436,0.499903,-0.965145,-0.598394,-0.984367,-0.914406,0.778779,0.334041,ULCER
-0.597349,-0.632236,0.528606,-0.970833,-0.558233,-0.989329,-0.909961,0.744864,0.293958,ULCER
-0.563902,-0.616213,0.545142,-0.971588,-0.542169,-0.978404,-0.884085,0.782442,0.133683,ULCER
-0.610718,-0.647558,0.487668,-0.923772,-0.582329,-0.973538,-0.885141,0.699129,-0.017629,ULCER
-0.627779,-0.665668,0.55698,-0.968729,-0.558233,-0.987767,-0.947719,0.706989,0.2905,ULCER
-0.5929,-0.611651,0.470181,-0.951005,-0.550201,-0.989119,-0.894074,0.678572,0.327653,ULCER
-0.721122,-0.757556,0.374151,-0.910542,-0.566265,-0.949276,-0.74643,0.795063,0.302465,ULCER
-0.682601,-0.7317,0.434944,-0.923057,-0.574297,-0.946962,-0.72491,0.772947,0.224338,ULCER
-0.762371,-0.787504,0.438441,-0.868851,-0.558233,-0.971651,-0.818162,0.738099,0.343644,ULCER
-0.697175,-0.717849,0.293521,-0.812878,-0.526104,-0.905855,-0.786653,0.692891,0.093816,ULCER
-0.653521,-0.722522,0.464898,-0.909405,-0.614458,-0.895116,-0.78608,0.864029,0.357336,ULCER
-0.690598,-0.722855,0.504191,-0.945191,-0.566265,-0.991499,-0.923163,0.622781,0.378276,ULCER
-0.678909,-0.728947,0.325398,-0.894028,-0.526104,-0.927929,-0.676898,0.788918,0.218459,ULCER
-0.697841,-0.762119,0.376907,-0.872488,-0.485944,-0.870757,-0.615596,0.915536,0.307087,ULCER
-0.815197,-0.836055,0.177251,-0.813434,-0.574297,-0.935422,-0.68812,0.739718,0.19249,ULCER
-0.412374,-0.382391,-0.033382,-0.932948,-0.445783,-0.930892,-0.880916,0.299584,-0.491814,ULCER
-0.583968,-0.598899,0.391453,-0.676407,-0.542169,-0.865274,-0.69613,0.703225,-0.226992,ULCER
-0.394928,-0.441677,0.157878,-0.936528,-0.429719,-0.855569,-0.648822,0.761089,-0.144948,ULCER
-0.770291,-0.791972,0.314197,-0.897372,-0.582329,-0.966326,-0.805796,0.695572,0.301796,ULCER
-0.661817,-0.684312,0.405322,-0.857114,-0.550201,-0.918369,-0.774066,0.714043,0.16593,ULCER
-0.702628,-0.755331,0.518401,-0.875512,-0.614458,-0.92549,-0.725262,0.838588,0.082029,ULCER
-0.754302,-0.782806,0.603176,-0.949438,-0.630522,-0.96751,-0.885625,0.87177,0.298391,ULCER
-0.79343,-0.79933,0.577547,-0.916701,-0.654618,-0.977883,-0.870046,0.788247,0.022522,ULCER
-0.712156,-0.741737,0.530274,-0.627095,-0.550201,-0.86964,-0.649174,0.775824,0.211567,ULCER
-0.816316,-0.815585,0.398789,-0.92481,-0.662651,-0.985097,-0.90314,0.670591,0.239919,ULCER
-0.381406,-0.43398,0.395574,-0.879343,-0.502008,-0.785118,-0.699826,0.543602,-0.456619,ULCER
-0.673135,-0.696045,0.435254,-0.884344,-0.558233,-0.964643,-0.855084,0.67189,0.091509,ULCER
-0.645329,-0.676638,0.537568,-0.820024,-0.526104,-0.742265,-0.536383,0.932275,0.416524,ULCER
-0.721461,-0.757218,0.539351,-0.893672,-0.550201,-0.960004,-0.82045,0.808048,0.275363,ULCER
-0.619928,-0.609871,0.50603,-0.862954,-0.566265,-0.968706,-0.846855,0.615104,0.04313,ULCER
-0.721594,-0.733243,0.617502,-0.848316,-0.694779,-0.938133,-0.771338,0.793837,0.127758,ULCER
-0.718755,-0.734687,0.578502,-0.961883,-0.630522,-0.982822,-0.9273,0.670204,0.219548,ULCER
-0.627405,-0.667704,0.578778,-0.950669,-0.550201,-0.973565,-0.819878,0.715324,-0.13058,ULCER
-0.731182,-0.756565,0.570188,-0.967736,-0.654618,-0.990261,-0.920479,0.763366,-0.088576,ULCER
-0.661282,-0.691411,0.556441,-0.948934,-0.574297,-0.980018,-0.88941,0.734208,-0.232716,ULCER
-0.6788,-0.706809,0.636128,-0.924407,-0.614458,-0.96044,-0.883865,0.772847,0.136607,ULCER
-0.60333,-0.622996,0.633486,-0.93671,-0.590361,-0.935884,-0.688736,0.771925,0.015446,ULCER
-0.611615,-0.651792,0.634181,-0.97281,-0.574297,-0.984358,-0.914846,0.839375,0.20734,ULCER
-0.668468,-0.696243,0.65208,-0.984063,-0.62249,-0.990742,-0.938258,0.682054,0.132622,ULCER
-0.619663,-0.647635,0.614545,-0.969286,-0.598394,-0.976991,-0.898563,0.769568,0.040547,ULCER
-0.612053,-0.632906,0.634497,-0.954514,-0.582329,-0.915031,-0.840077,0.881236,0.076023,ULCER
-0.637237,-0.675319,0.509337,-0.874643,-0.582329,-0.910902,-0.510507,0.811067,0.342024,ULCER
-0.729178,-0.744868,0.664668,-0.93388,-0.638554,-0.987429,-0.945959,0.808355,0.146433,ULCER
-0.482301,-0.519796,0.571096,-0.965149,-0.534137,-0.944235,-0.855744,0.833092,0.112887,ULCER
-0.626999,-0.637488,0.595528,-0.928757,-0.574297,-0.966216,-0.874535,0.744476,0.172103,ULCER
-0.682022,-0.708844,0.663979,-0.973273,-0.62249,-0.99006,-0.912205,0.69995,-0.113493,ULCER
-0.567868,-0.604604,0.607867,-0.94844,-0.550201,-0.959848,-0.727903,0.908822,0.11173,ULCER
-0.213027,-0.122273,-0.006599,-0.957317,-0.461847,-0.885039,-0.627742,0.392923,-0.089732,ULCER
-0.57853,-0.587165,0.551874,-0.969335,-0.550201,-0.929553,-0.80716,0.808011,0.248335,ULCER
-0.3396,-0.390537,0.248603,-0.980109,-0.445783,-0.938845,-0.891962,0.664357,0.4666,NON_ULCER
-0.33899,-0.354604,-0.037285,-0.985808,-0.421687,-0.984161,-0.894162,0.711647,0.13331,NON_ULCER
-0.109472,-0.020661,-0.020547,-0.98862,-0.461847,-0.989698,-0.922635,0.40431,0.465079,NON_ULCER
-0.132725,-0.138693,0.169894,-0.990149,-0.445783,-0.967738,-0.925012,0.629567,0.030748,NON_ULCER
-0.065115,-0.106723,0.214761,-0.982152,-0.429719,-0.967134,-0.869958,0.833057,0.229396,NON_ULCER
-0.242892,-0.201367,0.087711,-0.969039,-0.453815,-0.887406,-0.925408,0.197637,0.561662,NON_ULCER
-0.11151,-0.077626,-0.051622,-0.978923,-0.429719,-0.983052,-0.893414,0.67157,0.05046,NON_ULCER
-0.094503,-0.026671,-0.221711,-0.996474,-0.421687,-0.991769,-0.937642,0.650594,0.224833,NON_ULCER
-0.418469,-0.38843,0.007421,-0.996363,-0.46988,-0.992618,-0.917354,0.64424,0.470242,NON_ULCER
-0.217995,-0.217668,-0.216052,-0.99743,-0.39759,-0.997424,-0.94257,0.458356,0.287594,NON_ULCER
-0.011693,0.100486,-0.124923,-0.994775,-0.445783,-0.98417,-0.908729,0.651731,0.42034,NON_ULCER
0.089958,0.020553,0.139381,-0.988846,-0.39759,-0.821041,-0.842366,0.899166,0.260853,NON_ULCER
-0.15935,-0.113246,-0.223494,-0.995933,-0.421687,-0.993692,-0.931657,0.587867,0.326524,NON_ULCER
-0.198043,-0.240805,0.178476,-0.980828,-0.437751,-0.973405,-0.826567,0.604387,0.01276,NON_ULCER
-0.301398,-0.321826,0.037576,-0.98118,-0.413655,-0.98235,-0.81627,0.671707,0.034587,NON_ULCER
0.035083,0.025364,-0.061967,-0.989347,-0.413655,-0.872238,-0.801967,0.642666,0.004988,NON_ULCER
-0.0841,-0.083744,-0.087982,-0.994908,-0.389558,-0.967813,-0.858032,0.781346,0.27869,NON_ULCER
-0.058598,-0.072062,0.175357,-0.99779,-0.429719,-0.974929,-0.889102,0.647692,-0.122108,NON_ULCER
-0.268153,-0.322374,0.213528,-0.978278,-0.437751,-0.89752,-0.874799,0.440271,-0.359314,NON_ULCER
-0.432669,-0.394348,0.11697,-0.95205,-0.477912,-0.868783,-0.932581,-0.033106,0.288941,NON_ULCER
-0.057297,-0.036012,-0.168373,-0.995907,-0.413655,-0.978565,-0.900279,0.630673,0.121963,NON_ULCER
-0.241131,-0.298051,-0.088566,-0.971686,-0.373494,-0.93255,-0.948643,-0.200888,-0.160039,NON_ULCER
-0.422292,-0.41281,-0.017904,-0.99769,-0.445783,-0.992628,-0.947499,0.532397,0.517263,NON_ULCER
0.076698,0.185578,-0.176475,-0.995279,-0.437751,-0.968863,-0.896187,0.779358,0.44686,NON_ULCER
-0.247148,-0.252532,-0.109091,-0.992325,-0.421687,-0.991953,-0.918719,0.544866,0.352145,NON_ULCER
0.201746,0.172881,0.0204,-0.985047,-0.405622,-0.890445,-0.866306,0.771787,-0.015706,NON_ULCER
-0.102585,-0.099122,-0.157403,-0.99611,-0.39759,-0.970912,-0.909257,0.596542,0.161078,NON_ULCER
-0.277819,-0.26554,-0.034992,-0.997674,-0.437751,-0.99478,-0.93729,0.723987,0.158291,NON_ULCER
-0.267068,-0.26742,0.015676,-0.996124,-0.437751,-0.991335,-0.905076,0.800769,0.152421,NON_ULCER
-0.778504,-0.819437,0.169129,-0.787026,-0.582329,-0.754087,-0.763373,0.246162,-0.152798,NON_ULCER
0.109354,0.219169,-0.212803,-0.997159,-0.429719,-0.940029,-0.877,0.886193,0.345556,NON_ULCER
-0.19594,-0.157695,0.042732,-0.978649,-0.453815,-0.908172,-0.854204,0.550339,0.234516,NON_ULCER
0.017363,-0.005938,0.102138,-0.994421,-0.421687,-0.931644,-0.839461,0.855703,0.168975,NON_ULCER
-0.353787,-0.342536,-0.116519,-0.994704,-0.429719,-0.992777,-0.943451,0.4809,0.410904,NON_ULCER
0.128077,0.243294,-0.212533,-0.997733,-0.429719,-0.968185,-0.887693,0.765257,0.009994,NON_ULCER
-0.1535,-0.198227,0.14983,-0.980389,-0.421687,-0.957503,-0.86833,0.816158,0.332857,NON_ULCER
-0.19479,-0.20224,-0.114504,-0.995961,-0.413655,-0.977735,-0.917618,0.652835,0.391457,NON_ULCER
-0.202994,-0.2614,0.1476,-0.971885,-0.429719,-0.901616,-0.822122,0.824672,0.135861,NON_ULCER
-0.281024,-0.24783,-0.099769,-0.995876,-0.437751,-0.994187,-0.952648,0.69284,0.123835,NON_ULCER
-0.267117,-0.277844,0.039614,-0.990506,-0.437751,-0.99049,-0.920567,0.605953,-0.272134,NON_ULCER
-0.309268,-0.336216,0.078695,-0.989006,-0.437751,-0.968566,-0.898167,0.803676,0.189178,NON_ULCER
-0.021975,0.072087,-0.125434,-0.995938,-0.445783,-0.931823,-0.873083,0.876571,0.279969,NON_ULCER
-0.136662,-0.111623,0.02397,-0.984134,-0.437751,-0.941951,-0.837349,0.925502,0.198739,NON_ULCER
-0.227214,-0.167617,-0.087491,-0.997419,-0.453815,-0.990327,-0.925232,0.706345,0.235445,NON_ULCER
-0.261924,-0.272944,0.019375,-0.994284,-0.429719,-0.985129,-0.934385,0.840928,0.105616,NON_ULCER
-0.115166,-0.141663,-0.12376,-0.995577,-0.389558,-0.964304,-0.872555,0.628072,0.095397,NON_ULCER
-0.299585,-0.27237,-0.18365,-0.997764,-0.429719,-0.991465,-0.951328,0.581661,0.367327,NON_ULCER
0.060469,0.163468,-0.145119,-0.997037,-0.437751,-0.934727,-0.879464,0.985213,0.232581,NON_ULCER
-0.275291,-0.22034,-0.108755,-0.992175,-0.453815,-0.992039,-0.945475,0.719731,0.094863,NON_ULCER
-0.306407,-0.326843,-0.034845,-0.992514,-0.421687,-0.991797,-0.948159,0.449756,0.464697,NON_ULCER
-0.068599,0.030575,-0.106132,-0.994824,-0.461847,-0.891058,-0.722534,0.756512,0.196686,NON_ULCER
-0.266281,-0.280764,0.043192,-0.99473,-0.429719,-0.982645,-0.924175,0.805069,-0.035632,NON_ULCER
-0.099322,-0.14919,0.15373,-0.995521,-0.413655,-0.971837,-0.88008,0.838723,0.178475,NON_ULCER
-0.450778,-0.483097,0.139247,-0.976036,-0.453815,-0.963175,-0.888882,0.347637,-0.279218,NON_ULCER
-0.289757,-0.34695,0.019029,-0.979985,-0.405622,-0.969304,-0.791361,0.73028,0.53898,NON_ULCER
-0.54026,-0.530676,0.12859,-0.983917,-0.51004,-0.980264,-0.893678,0.485618,-0.102088,NON_ULCER
-0.691741,-0.723867,-0.071917,-0.942358,-0.405622,-0.940979,-0.791713,0.60924,-0.068599,NON_ULCER
-0.156129,-0.183908,-0.122361,-0.978897,-0.389558,-0.929207,-0.722974,0.585456,0.16038,NON_ULCER
-0.468664,-0.491273,0.099137,-0.981299,-0.46988,-0.956743,-0.885009,0.574508,-0.265975,NON_ULCER
-0.293743,-0.354146,-0.090794,-0.987774,-0.373494,-0.958309,-0.823839,0.772741,0.10597,NON_ULCER
-0.514782,-0.500628,0.057525,-0.96337,-0.485944,-0.948358,-0.907937,0.16928,0.163877,NON_ULCER
-0.282142,-0.281601,0.124572,-0.990583,-0.453815,-0.969672,-0.938654,0.505571,-0.189092,NON_ULCER
-0.449561,-0.473128,0.246266,-0.970732,-0.477912,-0.945996,-0.918939,0.150304,0.340206,NON_ULCER
-0.23282,-0.16775,0.044817,-0.987008,-0.46988,-0.9915,-0.94081,0.108326,0.286738,NON_ULCER
-0.257237,-0.322569,-0.034891,-0.990194,-0.405622,-0.960808,-0.827359,0.683271,0.162827,NON_ULCER
-0.186184,-0.184678,0.144697,-0.991959,-0.453815,-0.985044,-0.933241,0.668666,0.139009,NON_ULCER
-0.406428,-0.381,0.134513,-0.972585,-0.477912,-0.904998,-0.944903,0.140707,0.431933,NON_ULCER
-0.587744,-0.622889,0.093872,-0.950536,-0.46988,-0.94143,-0.894382,0.670463,0.025903,ULCER
-0.741807,-0.762084,0.170072,-0.954813,-0.550201,-0.987805,-0.941558,0.697008,0.091784,ULCER
-0.726937,-0.745346,0.04437,-0.929152,-0.502008,-0.99147,-0.927036,0.667569,0.017871,ULCER
-0.785893,-0.796411,0.128429,-0.949603,-0.493976,-0.96474,-0.904944,0.838472,0.260648,ULCER
-0.723275,-0.734484,-0.059977,-0.908361,-0.485944,-0.96482,-0.889058,0.695508,0.252456,ULCER
-0.649319,-0.648348,-0.132105,-0.924227,-0.461847,-0.946132,-0.897199,0.705146,0.325664,ULCER
-0.482707,-0.479556,-0.067272,-0.969119,-0.453815,-0.776573,-0.814905,0.885342,0.419382,ULCER
-0.715434,-0.740055,0.078914,-0.913335,-0.46988,-0.986717,-0.901512,0.707211,0.20187,ULCER
-0.590404,-0.547229,-0.178031,-0.877814,-0.485944,-0.898429,-0.857504,0.675109,0.219053,ULCER
-0.379875,-0.295933,-0.384227,-0.975243,-0.429719,-0.901533,-0.87854,0.553711,-0.364732,ULCER
-0.315019,-0.186462,-0.443541,-0.987981,-0.453815,-0.906941,-0.877836,0.716453,0.221346,ULCER
-0.092719,0.043161,-0.533196,-0.992279,-0.413655,-0.830282,-0.838757,0.63326,0.017749,ULCER
-0.811063,-0.836955,-0.121973,-0.716678,-0.429719,-0.935098,-0.75862,0.666989,0.570373,ULCER
-0.872525,-0.888518,-0.177861,-0.788014,-0.518072,-0.9885,-0.880916,0.646901,0.272233,ULCER
-0.722991,-0.722399,0.257836,-0.957537,-0.574297,-0.988832,-0.879552,0.674491,0.450226,ULCER
-0.805269,-0.826258,-0.036853,-0.909144,-0.485944,-0.984215,-0.888221,0.481835,0.627739,ULCER
-0.656607,-0.657107,0.132237,-0.951466,-0.534137,-0.932856,-0.900499,0.905917,-0.016646,ULCER
-0.80463,-0.823095,0.088748,-0.944147,-0.550201,-0.984567,-0.900323,0.584083,-0.267732,ULCER
-0.854576,-0.883264,-0.102628,-0.964775,-0.461847,-0.996257,-0.935749,0.4857,0.410211,ULCER
-0.758,-0.794496,0.040389,-0.931413,-0.485944,-0.982326,-0.9016,0.58689,0.59414,ULCER
-0.680438,-0.680427,0.112743,-0.983201,-0.518072,-0.978933,-0.911017,0.833135,0.370579,ULCER
-0.493564,-0.466038,0.083544,-0.933898,-0.46988,-0.467555,-0.845314,0.738203,0.051009,ULCER
-0.758335,-0.764701,0.132529,-0.971413,-0.550201,-0.988637,-0.870839,0.681684,0.34407,ULCER
-0.836,-0.865599,0.011763,-0.828684,-0.550201,-0.973968,-0.896891,0.577368,0.319916,ULCER
-0.799524,-0.805664,0.110251,-0.950582,-0.566265,-0.993437,-0.915638,0.711127,-0.152633,ULCER
-0.830731,-0.859839,-0.03339,-0.947422,-0.502008,-0.997472,-0.941162,0.520887,0.119099,ULCER
-0.682581,-0.699555,0.125823,-0.968562,-0.534137,-0.966476,-0.885053,0.849692,0.337735,ULCER
-0.797086,-0.820903,0.077927,-0.828229,-0.453815,-0.973513,-0.738069,0.675604,0.238081,ULCER
-0.804727,-0.833958,0.115596,-0.970484,-0.542169,-0.996759,-0.93839,0.596063,-0.449525,ULCER
-0.79469,-0.845582,0.095903,-0.962079,-0.502008,-0.996553,-0.948996,0.724828,0.095603,ULCER
-0.635541,-0.600544,0.231531,-0.968943,-0.558233,-0.979214,-0.856184,0.604542,0.035245,ULCER
-0.830003,-0.825728,0.224153,-0.886752,-0.630522,-0.992974,-0.949392,0.660655,-0.18238,ULCER
-0.650488,-0.650187,0.163066,-0.928253,-0.526104,-0.808325,-0.861597,0.847575,0.145885,ULCER
-0.687699,-0.689365,0.078019,-0.834281,-0.477912,-0.951145,-0.820142,0.497179,0.393359,ULCER
-0.687937,-0.715956,0.16781,-0.962633,-0.518072,-0.986286,-0.897111,0.797251,-0.092288,ULCER
-0.66011,-0.682751,0.176972,-0.98364,-0.51004,-0.988301,-0.928708,0.805856,0.200221,ULCER
-0.798731,-0.835808,0.151337,-0.949151,-0.526104,-0.995675,-0.947411,0.680462,-0.13277,ULCER
-0.796527,-0.821756,0.128065,-0.957926,-0.566265,-0.994113,-0.935397,0.718598,0.337852,ULCER
-0.810858,-0.817008,0.195995,-0.975705,-0.606426,-0.997407,-0.966026,0.571741,-0.211965,ULCER
-0.736622,-0.749704,0.102575,-0.979598,-0.526104,-0.992942,-0.929016,0.787213,0.276022,ULCER
-0.784104,-0.795911,0.087183,-0.940817,-0.542169,-0.98959,-0.934561,0.732746,0.287509,ULCER
-0.784295,-0.799141,0.157313,-0.958756,-0.582329,-0.996072,-0.938126,0.703257,-0.162505,ULCER
-0.688242,-0.703057,0.066447,-0.951011,-0.502008,-0.990513,-0.930468,0.781062,0.081487,ULCER
-0.655288,-0.680938,-0.054141,-0.970697,-0.437751,-0.983313,-0.921447,0.77559,0.147636,ULCER
-0.702392,-0.706822,0.106766,-0.970767,-0.526104,-0.987773,-0.930424,0.691861,0.10198,ULCER
-0.719739,-0.726601,0.071489,-0.976263,-0.526104,-0.993982,-0.950008,0.691579,0.04064,ULCER
-0.796152,-0.793419,0.179301,-0.981102,-0.606426,-0.996124,-0.946531,0.643031,0.13687,ULCER
-0.752435,-0.777733,0.118648,-0.873926,-0.51004,-0.988619,-0.936453,0.726757,0.161024,ULCER
-0.779244,-0.801401,0.185454,-0.943728,-0.566265,-0.993061,-0.941558,0.710515,0.0409,ULCER
-0.692632,-0.70908,-0.016482,-0.950917,-0.485944,-0.984446,-0.917354,0.791948,0.246177,ULCER
-0.667408,-0.67473,0.157276,-0.976535,-0.51004,-0.981329,-0.915198,0.774726,0.158787,ULCER
-0.710178,-0.730969,0.136147,-0.958264,-0.526104,-0.984574,-0.924219,0.725477,0.091514,ULCER
-0.816401,-0.81701,0.168917,-0.966644,-0.590361,-0.994933,-0.937422,0.640017,0.180754,ULCER
-0.092781,0.00961,-0.261636,-0.997726,-0.437751,-0.963317,-0.916562,0.821409,0.238204,NON_ULCER
0.143401,0.200653,-0.238362,-0.994008,-0.413655,-0.943575,-0.904812,0.803534,0.283148,NON_ULCER
0.025016,0.147786,-0.311871,-0.998538,-0.429719,-0.985398,-0.963342,0.713627,-0.020288,NON_ULCER
-0.080979,0.01729,-0.262131,-0.997314,-0.437751,-0.962983,-0.905164,0.762246,0.127611,NON_ULCER
0.031305,0.086154,-0.242437,-0.996094,-0.413655,-0.955538,-0.925584,0.733986,0.523646,NON_ULCER
-0.065578,0.066698,-0.345106,-0.998282,-0.437751,-0.981178,-0.931877,0.748677,0.005909,NON_ULCER
-0.133606,-0.020616,-0.281747,-0.998051,-0.437751,-0.948565,-0.91291,0.752985,0.085344,NON_ULCER
-0.211493,-0.175129,-0.250927,-0.997458,-0.413655,-0.960332,-0.93038,0.809067,0.475743,NON_ULCER
0.040267,0.162977,-0.305051,-0.999254,-0.429719,-0.990712,-0.980373,0.752559,-0.05374,NON_ULCER
-0.170479,-0.102695,-0.22698,-0.998856,-0.429719,-0.986955,-0.966026,0.809494,0.362472,NON_ULCER
-0.179425,-0.037604,-0.299257,-0.998325,-0.461847,-0.965922,-0.923867,0.843336,0.332479,NON_ULCER
-0.071789,0.040719,-0.329024,-0.998766,-0.429719,-0.951283,-0.936585,0.713385,-0.078249,NON_ULCER
-0.010251,0.114203,-0.329265,-0.998906,-0.429719,-0.983822,-0.957797,0.657114,-0.246183,NON_ULCER
-0.398815,-0.324525,-0.379262,-0.991211,-0.429719,-0.9872,-0.918146,0.43717,0.675552,NON_ULCER
0.105904,0.222086,-0.313868,-0.999251,-0.421687,-0.992188,-0.985698,0.795101,0.050769,NON_ULCER
-0.354008,-0.357674,0.030204,-0.95253,-0.437751,-0.961798,-0.879068,0.566711,0.347807,NON_ULCER
-0.117434,-0.078202,-0.214826,-0.995484,-0.413655,-0.957716,-0.961186,0.863211,0.199941,NON_ULCER
-0.043221,0.097999,-0.359476,-0.998505,-0.437751,-0.98614,-0.947807,0.744414,0.163142,NON_ULCER
-0.751326,-0.74767,-0.371859,-0.916705,-0.421687,-0.922777,-0.921271,0.050676,0.011441,NON_ULCER
0.022932,0.151833,-0.307076,-0.998431,-0.437751,-0.968755,-0.935573,0.882228,0.218968,NON_ULCER
-0.173761,-0.12296,-0.199155,-0.99279,-0.429719,-0.962278,-0.91797,0.190879,-0.454093,NON_ULCER
