@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R2-37,39-55,57-72,75-76,79-85,87,89-106,108-186'

@attribute color_bgr_b_mean numeric
@attribute color_lab_a_intensity1 numeric
@attribute color_luv_u_centroid numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_g_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_g_intensity1 numeric
@attribute color_norm_b_intensity2 numeric
@attribute haralick_bgr_r_contrast numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.220567,0.396825,0.179487,0.158206,0.407691,-0.992692,-0.994685,0.410526,-0.391304,-0.940929,NON_ULCER
-0.43619,0.238095,0.025641,-0.038553,0.344398,-0.978103,-0.980493,0.368421,-0.470356,-0.888276,NON_ULCER
-0.324743,0.301587,0.128205,-0.008652,0.355161,-0.991569,-0.994019,0.389474,-0.462451,-0.878662,NON_ULCER
0.403547,0.174603,-0.076923,0.211982,0.473971,-0.988331,-0.993506,0.494737,-0.367589,-0.869314,NON_ULCER
-0.913474,0.873016,0.692308,-0.767842,-0.698299,-0.646589,-0.775889,-0.831579,-0.920949,-0.981618,ULCER
-0.920993,0.555556,0.589744,-0.803331,-0.756278,-0.381026,-0.495239,-0.747368,-0.920949,-0.814824,ULCER
-0.780267,0.809524,0.615385,-0.449971,-0.378129,-0.703776,-0.792187,-0.494737,-0.675889,-0.968046,ULCER
-0.552278,0.555556,0.358974,-0.182892,0.060245,-0.789905,-0.83155,0.2,-0.494071,-0.811718,ULCER
-0.735945,0.68254,0.435897,-0.314748,-0.269865,-0.822,-0.863631,0.052632,-0.652174,-0.976941,ULCER
-0.93152,0.904762,0.717949,-0.818482,-0.785273,-0.727902,-0.806103,-0.810526,-0.786561,-0.967901,ULCER
-0.898289,0.904762,0.717949,-0.755491,-0.729536,-0.372495,-0.515235,-0.389474,-0.952569,-0.889796,ULCER
-0.928533,0.84127,0.666667,-0.803395,-0.804679,-0.801484,-0.745685,-0.915789,-0.952569,-0.979997,ULCER
-0.874511,0.873016,0.666667,-0.674695,-0.635598,-0.654453,-0.722031,-0.831579,-0.754941,-0.940295,ULCER
-0.717031,0.809524,0.641026,-0.35125,-0.276065,-0.841099,-0.882538,-0.242105,-0.620553,-0.950349,ULCER
-0.845982,0.809524,0.538462,-0.557744,-0.530384,-0.740861,-0.828277,-0.663158,-0.794466,-0.966094,ULCER
-0.318704,0.428571,0.205128,0.002996,0.216335,-0.930315,-0.958208,0.305263,-0.44664,-0.947078,ULCER
-0.925994,0.873016,0.692308,-0.80103,-0.812709,-0.656365,-0.723366,-0.789474,-0.920949,-0.97271,ULCER
-0.454804,0.650794,0.512821,-0.065109,0.034382,-0.966595,-0.975936,0.031579,-0.509881,-0.986686,ULCER
-0.482215,0.238095,0.128205,0.055231,0.075732,-0.812311,-0.921069,-0.052632,-0.41502,-0.904593,ULCER
-0.50705,0.809524,0.512821,-0.189396,-0.117775,0.046031,-0.329414,-0.136842,-0.438735,-0.01953,ULCER
-0.639349,0.301587,0.564103,-0.247294,-0.152146,-0.823481,-0.892731,-0.094737,-0.612648,-0.882268,ULCER
-0.919706,0.904762,0.717949,-0.786961,-0.770409,-0.677921,-0.774164,-0.831579,-0.936759,-0.929744,ULCER
-0.926506,0.904762,0.717949,-0.802496,-0.810191,-0.775668,-0.821363,-0.705263,-0.920949,-0.978721,ULCER
-0.954213,0.873016,0.692308,-0.885915,-0.867848,-0.765506,-0.809803,-0.747368,-0.952569,-0.979033,ULCER
-0.444666,0.650794,0.435897,-0.042553,0.051668,-0.947612,-0.961677,0.052632,-0.422925,-0.961429,ULCER
-0.460375,0.68254,0.461538,-0.036589,0.012919,-0.885119,-0.944895,0.2,-0.41502,-0.945765,ULCER
-0.427684,0.460317,0.333333,-0.043854,0.192321,-0.896321,-0.917564,0.326316,-0.478261,-0.95828,ULCER
-0.583434,0.396825,0.487179,-0.232102,-0.172429,-0.203602,-0.470286,-0.263158,-0.70751,-0.165295,ULCER
-0.786403,0.873016,0.641026,-0.512445,-0.480348,-0.364551,-0.500092,-0.642105,-0.762846,-0.74959,ULCER
-0.618391,0.777778,0.461538,-0.390732,-0.271341,0.982378,0.450465,-0.810526,-0.41502,-0.604225,ULCER
-0.316156,0.428571,0.307692,0.047904,0.172946,-0.725036,-0.836345,0.284211,-0.383399,-0.478035,ULCER
-0.961142,0.904762,0.717949,-0.906416,-0.898931,-0.720501,-0.76454,-0.915789,-0.952569,-0.949538,ULCER
-0.94709,0.873016,0.692308,-0.863333,-0.856878,-0.822714,-0.823858,-0.957895,-0.920949,-0.985791,ULCER
-0.989875,0.904762,0.74359,-0.995759,-0.997429,-0.975324,-0.984619,-0.957895,-0.936759,-0.99085,ULCER
-0.344527,0.428571,0.205128,-0.014174,0.255576,-0.959413,-0.969133,0.136842,-0.470356,-0.960723,ULCER
-0.990031,0.904762,0.717949,-0.996096,-0.999073,-0.983469,-0.990141,-1,-0.936759,-0.997087,ULCER
-0.884246,0.873016,0.666667,-0.683336,-0.654239,-0.58034,-0.749566,-0.663158,-0.865613,-0.96972,ULCER
-0.90175,0.619048,0.717949,-0.748515,-0.725321,-0.355779,-0.443942,-0.957895,-0.952569,-0.800669,ULCER
-0.614727,0.269841,0.461538,-0.235617,-0.04757,-0.690117,-0.801799,0.052632,-0.581028,-0.768707,ULCER
-0.234356,0.333333,0.128205,0.092504,0.262755,-0.903969,-0.959265,0.410526,-0.43083,-0.550776,ULCER
-0.975492,0.904762,0.717949,-0.962402,-0.941012,-0.798867,-0.840255,-0.957895,-0.952569,-0.918125,ULCER
-0.963526,0.873016,0.717949,-0.90965,-0.871939,-0.868316,-0.913526,-0.873684,-0.920949,-0.991226,ULCER
-0.991244,0.904762,0.74359,-1,-1,-0.987842,-0.996114,-1,-0.936759,-0.999444,ULCER
-0.868794,0.904762,0.666667,-0.741945,-0.716444,0.12754,-0.167502,-0.831579,-0.928854,-0.628014,ULCER
-0.536759,0.650794,0.435897,-0.122164,-0.048578,-0.842923,-0.899573,-0.094737,-0.501976,-0.645186,ULCER
-0.602234,0.777778,0.589744,-0.26916,-0.07322,-0.694934,-0.781205,0.431579,-0.620553,-0.525492,ULCER
-0.330982,-0.238095,-0.435897,0.169773,0.584843,-0.985441,-0.984479,0.6,-0.359684,-0.909466,NON_ULCER
0.560029,-0.206349,-0.461538,0.300126,0.592359,-0.993732,-0.998047,0.621053,-0.328063,-0.947073,NON_ULCER
0.16273,-0.238095,-0.435897,0.256819,0.594632,-0.998932,-0.999824,0.621053,-0.343874,-0.994173,NON_ULCER
0.143865,-0.269841,-0.461538,0.258021,0.613235,-0.996999,-0.999572,0.621053,-0.343874,-0.983268,NON_ULCER
0.623122,-0.333333,-0.564103,0.312045,0.647152,-0.998916,-0.999822,0.663158,-0.320158,-0.968339,NON_ULCER
0.664774,-0.301587,-0.538462,0.318874,0.636335,-0.998352,-0.999581,0.663158,-0.320158,-0.981269,NON_ULCER
-0.043113,-0.301587,-0.512821,0.233437,0.633437,-0.991118,-0.997303,0.642105,-0.328063,-0.964333,NON_ULCER
0.530745,-0.333333,-0.538462,0.294682,0.645504,-0.998994,-0.9997,0.663158,-0.328063,-0.967684,NON_ULCER
0.226948,-0.206349,-0.435897,0.261517,0.586177,-0.992945,-0.997737,0.6,-0.343874,-0.988786,NON_ULCER
-0.017451,-0.333333,-0.538462,0.297143,0.602866,-0.985879,-0.997921,0.642105,-0.328063,-0.941076,NON_ULCER
0.569609,-0.206349,-0.461538,0.321745,0.587584,-0.995332,-0.998966,0.621053,-0.312253,-0.967096,NON_ULCER
0.612251,-0.301587,-0.589744,0.307641,0.650231,-0.997579,-0.999334,0.663158,-0.320158,-0.984237,NON_ULCER
0.207687,-0.206349,-0.410256,0.271906,0.580936,-0.99689,-0.999728,0.6,-0.335968,-0.9925,NON_ULCER
0.442059,-0.111111,-0.384615,0.293025,0.562067,-0.9969,-0.999255,0.578947,-0.328063,-0.960307,NON_ULCER
0.783215,-0.396825,-0.615385,0.327385,0.65543,-0.9963,-0.999552,0.684211,-0.312253,-0.980958,NON_ULCER
-0.423852,-0.238095,-0.461538,0.155948,0.554612,-0.96742,-0.993304,0.6,-0.391304,-0.943598,NON_ULCER
0.100051,-0.269841,-0.461538,0.241166,0.626711,-0.993029,-0.999484,0.621053,-0.351779,-0.982268,NON_ULCER
0.427863,-0.142857,-0.410256,0.285811,0.579032,-0.997694,-0.99938,0.6,-0.335968,-0.966542,NON_ULCER
-0.072835,-0.428571,-0.487179,0.237124,0.629371,-0.974762,-0.999174,0.621053,-0.328063,-0.974931,NON_ULCER
0.298825,-0.492063,-0.615385,0.295903,0.691542,-0.990911,-0.997912,0.6,-0.328063,-0.980079,NON_ULCER
-0.082145,-0.365079,-0.564103,0.303496,0.613145,-0.989174,-0.997256,0.6,-0.328063,-0.970538,NON_ULCER
-0.112376,-0.333333,-0.564103,0.294522,0.6265,-0.991218,-0.996752,0.642105,-0.312253,-0.953457,NON_ULCER
0.716043,-0.460317,-0.615385,0.315215,0.680736,-0.99738,-0.999451,0.705263,-0.320158,-0.989425,NON_ULCER
0.166185,-0.047619,-0.230769,0.206308,0.541035,-0.9886,-0.993329,0.578947,-0.359684,-0.92687,NON_ULCER
0.156692,-0.111111,-0.410256,0.270364,0.560925,-0.991314,-0.997586,0.578947,-0.335968,-0.98447,NON_ULCER
-0.26493,-0.333333,-0.512821,0.211175,0.614415,-0.986368,-0.995616,0.621053,-0.367589,-0.943467,NON_ULCER
0.027252,-0.460317,-0.538462,0.209321,0.709663,-0.994807,-0.996295,0.726316,-0.383399,-0.946326,NON_ULCER
0.448138,-0.206349,-0.410256,0.292025,0.578691,-0.992689,-0.998123,0.452632,-0.328063,-0.932147,NON_ULCER
0.21701,-0.269841,-0.435897,0.228252,0.610138,-0.990687,-0.998564,0.642105,-0.359684,-0.987019,NON_ULCER
0.542825,-0.174603,-0.461538,0.300048,0.588782,-0.995261,-0.998423,0.6,-0.328063,-0.944699,NON_ULCER
-0.216243,-0.301587,-0.564103,0.33471,0.570634,-0.991719,-0.997072,0.6,-0.288538,-0.972759,NON_ULCER
0.56011,-0.333333,-0.538462,0.300901,0.638706,-0.998737,-0.999633,0.663158,-0.328063,-0.976698,NON_ULCER
0.507127,-0.238095,-0.487179,0.293066,0.612394,-0.998194,-0.999648,0.621053,-0.328063,-0.961991,NON_ULCER
0.156456,-0.238095,-0.435897,0.26436,0.596188,-0.999378,-0.999698,0.621053,-0.343874,-0.986775,NON_ULCER
-0.039846,-0.333333,-0.512821,0.228018,0.63502,-0.991243,-0.996342,0.642105,-0.351779,-0.972968,NON_ULCER
0.656054,-0.396825,-0.589744,0.313513,0.646136,-0.993373,-0.99882,0.684211,-0.320158,-0.987314,NON_ULCER
-0.591603,-0.142857,-0.333333,0.038662,0.444013,-0.954502,-0.978533,0.389474,-0.462451,-0.933818,NON_ULCER
0.608225,-0.365079,-0.564103,0.310081,0.655902,-0.999726,-0.999803,0.663158,-0.320158,-0.975214,NON_ULCER
0.185848,-0.238095,-0.435897,0.244596,0.616413,-0.998248,-0.999843,0.642105,-0.351779,-0.992472,NON_ULCER
0.552208,-0.269841,-0.461538,0.310616,0.609876,-0.994235,-0.998611,0.642105,-0.320158,-0.964399,NON_ULCER
-0.107876,-0.365079,-0.589744,0.293906,0.630046,-0.990308,-0.997673,0.642105,-0.335968,-0.976441,NON_ULCER
-0.022827,-0.238095,-0.512821,0.304533,0.565759,-0.994749,-0.999202,0.578947,-0.320158,-0.976553,NON_ULCER
-0.750878,0.333333,-0.051282,-0.207987,0.009358,-0.928543,-0.948325,0.010526,-0.517787,-0.954781,ULCER
-0.683724,0.174603,-0.102564,-0.172834,0.142288,-0.811954,-0.876074,0.031579,-0.478261,-0.608125,ULCER
-0.646353,0.84127,0.794872,-0.373271,-0.000217,-0.980809,-0.979867,0.031579,-0.628458,-0.978079,ULCER
-0.502638,0.809524,0.74359,-0.227692,0.123473,-0.927812,-0.951064,0.115789,-0.565217,-0.955135,ULCER
-0.782995,0.333333,0.051282,-0.306957,-0.044557,-0.952202,-0.982766,-0.178947,-0.612648,-0.991167,ULCER
-0.671676,0.904762,0.794872,-0.39395,-0.058145,-0.932191,-0.950052,-0.073684,-0.652174,-0.918232,ULCER
-0.80047,0.174603,-0.179487,-0.241616,0.032693,-0.959773,-0.985199,0.115789,-0.581028,-0.986071,ULCER
-0.802375,-0.047619,-0.384615,-0.106055,0.114607,-0.934333,-0.954781,0.136842,-0.541502,-0.97802,ULCER
-0.79262,0.206349,-0.230769,-0.219539,0.012951,-0.889737,-0.912516,-0.094737,-0.557312,-0.929978,ULCER
-0.816951,-0.142857,-0.512821,-0.009271,0.194769,-0.930774,-0.959712,0.221053,-0.454545,-0.972077,ULCER
-0.566951,0.84127,0.769231,-0.297708,0.049581,-0.960593,-0.971601,0.052632,-0.628458,-0.930102,ULCER
-0.800286,0.206349,-0.076923,-0.294553,-0.002839,-0.954233,-0.984709,0.094737,-0.596838,-0.981199,ULCER
-0.623368,0.746032,0.666667,-0.317805,0.040154,-0.933981,-0.948931,0.073684,-0.628458,-0.969461,ULCER
-0.714257,0.174603,0,-0.202349,0.06818,-0.890124,-0.933441,0.073684,-0.462451,-0.926165,ULCER
-0.726335,0.714286,0.666667,-0.408468,-0.094929,-0.959319,-0.988532,-0.094737,-0.660079,-0.981298,ULCER
-0.820092,0.206349,-0.102564,-0.314956,-0.045026,-0.957884,-0.974373,-0.010526,-0.612648,-0.985314,ULCER
-0.715252,0.714286,0.564103,-0.370368,-0.048553,-0.933839,-0.957188,0.031579,-0.573123,-0.973932,ULCER
-0.745277,0.746032,0.512821,-0.416824,-0.15007,-0.968278,-0.974817,-0.115789,-0.604743,-0.987848,ULCER
-0.779378,0.365079,-0.025641,-0.283845,-0.027358,-0.945908,-0.960858,-0.052632,-0.604743,-0.918783,ULCER
-0.415016,0.428571,0.307692,-0.064764,0.208191,-0.937579,-0.952046,0.157895,-0.509881,-0.866409,ULCER
-0.763876,0.333333,0,-0.272834,0.016392,-0.948925,-0.965089,0.052632,-0.620553,-0.975673,ULCER
-0.709196,0.714286,0.589744,-0.373888,-0.052197,-0.943902,-0.958956,-0.115789,-0.667984,-0.960356,ULCER
-0.551944,0.619048,0.641026,-0.224811,0.083937,-0.967494,-0.975317,0.115789,-0.573123,-0.927993,ULCER
-0.697298,0.206349,0.128205,-0.230134,0.002379,-0.759827,-0.833607,-0.157895,-0.588933,-0.809064,ULCER
-0.781381,0.52381,0.307692,-0.372073,-0.103342,-0.982184,-0.99354,-0.052632,-0.644269,-0.988679,ULCER
-0.773369,0.301587,-0.025641,-0.271186,-0.004868,-0.963454,-0.980415,0.010526,-0.604743,-0.976686,ULCER
-0.753966,0.587302,0.333333,-0.372769,-0.094669,-0.966997,-0.975915,-0.115789,-0.588933,-0.972008,ULCER
-0.752098,0.746032,0.538462,-0.446005,-0.131183,-0.928035,-0.948031,-0.073684,-0.644269,-0.965978,ULCER
-0.758092,0.555556,0.230769,-0.35895,-0.122484,-0.966901,-0.98174,-0.115789,-0.620553,-0.977423,ULCER
-0.787144,0.206349,-0.128205,-0.240779,-0.021066,-0.949305,-0.972649,0.010526,-0.604743,-0.978438,ULCER
-0.790694,0.142857,-0.076923,-0.252896,-0.001398,-0.95946,-0.975792,0.031579,-0.470356,-0.974048,ULCER
-0.770646,0.365079,0.307692,-0.318508,-0.120183,-0.962853,-0.976925,-0.052632,-0.596838,-0.988659,ULCER
-0.785144,0.174603,-0.076923,-0.236356,0.017615,-0.958041,-0.96974,0.031579,-0.541502,-0.944046,ULCER
-0.799113,0.142857,-0.179487,-0.23888,-0.003051,-0.959728,-0.98254,0.010526,-0.573123,-0.976,ULCER
-0.807233,0.52381,0.128205,-0.420203,-0.120757,-0.96364,-0.969222,-0.073684,-0.636364,-0.973465,ULCER
-0.788511,0.269841,-0.102564,-0.259376,-0.031258,-0.97591,-0.979731,-0.031579,-0.557312,-0.988568,ULCER
-0.722736,0.555556,0.282051,-0.314623,-0.041723,-0.971003,-0.979917,-0.052632,-0.620553,-0.948832,ULCER
-0.826717,0.079365,-0.25641,-0.259542,0.026847,-0.966821,-0.979361,0.031579,-0.581028,-0.973731,ULCER
-0.763216,0.365079,0.025641,-0.266698,-0.04661,-0.961212,-0.983766,-0.178947,-0.581028,-0.99232,ULCER
-0.804282,0.206349,-0.102564,-0.255507,-0.0021,-0.95581,-0.98143,0.010526,-0.596838,-0.98812,ULCER
-0.795534,0.111111,-0.230769,-0.198606,0.054337,-0.922611,-0.960699,0.094737,-0.470356,-0.963111,ULCER
-0.542486,0.492063,0.25641,-0.139547,0.115994,-0.83482,-0.904511,-0.052632,-0.478261,-0.753629,ULCER
-0.808939,0.111111,-0.128205,-0.254835,0.035412,-0.969525,-0.992508,0.115789,-0.596838,-0.992346,ULCER
-0.78565,0.365079,0.205128,-0.339434,-0.064429,-0.973811,-0.977308,-0.031579,-0.620553,-0.973844,ULCER
-0.781508,0.396825,0.076923,-0.291783,-0.087691,-0.979165,-0.987677,-0.031579,-0.596838,-0.99342,ULCER
-0.691871,0.301587,0,-0.178397,0.098761,-0.885615,-0.947509,0.052632,-0.549407,-0.916518,ULCER
-0.628656,0.809524,0.820513,-0.379216,0.025422,-0.960983,-0.969617,0.094737,-0.588933,-0.958539,ULCER
-0.583542,0.619048,0.205128,-0.196306,0.120563,-0.673378,-0.758602,0.094737,-0.573123,-0.634034,ULCER
0.453269,-0.269841,-0.410256,0.224838,0.633655,-0.998122,-0.999341,0.642105,-0.359684,-0.955868,NON_ULCER
0.445052,-0.079365,-0.230769,0.192067,0.586182,-0.997977,-0.999475,0.6,-0.375494,-0.970868,NON_ULCER
-0.5505,0.746032,0.384615,-0.205978,0.074095,-0.861019,-0.863857,0.242105,-0.494071,-0.98341,NON_ULCER
0.333924,-0.111111,-0.333333,0.204361,0.600625,-0.99567,-0.998963,0.621053,-0.367589,-0.996366,NON_ULCER
-0.127292,0.269841,0.051282,0.108024,0.354739,-0.985541,-0.990876,0.410526,-0.41502,-0.990609,NON_ULCER
0.340075,-0.047619,-0.307692,0.212335,0.572465,-0.994743,-0.997584,0.578947,-0.367589,-0.992459,NON_ULCER
0.07309,0.142857,-0.128205,0.183868,0.450479,-0.996223,-0.996367,0.473684,-0.391304,-0.992836,NON_ULCER
0.377651,-0.015873,-0.153846,0.180583,0.568966,-0.997712,-0.999084,0.578947,-0.383399,-0.97827,NON_ULCER
0.009749,0.079365,-0.230769,0.237776,0.426906,-0.99338,-0.990403,0.473684,-0.343874,-0.985445,NON_ULCER
0.231221,-0.079365,-0.179487,0.196198,0.548698,-0.991795,-0.998132,0.578947,-0.375494,-0.996296,NON_ULCER
-0.023691,0.079365,-0.205128,0.225071,0.406296,-0.9853,-0.985489,0.452632,-0.343874,-0.98671,NON_ULCER
0.125517,0.174603,-0.153846,0.202424,0.461366,-0.993173,-0.996878,0.473684,-0.367589,-0.990537,NON_ULCER
0.030568,0.142857,0.102564,0.126377,0.444519,-0.978858,-0.985532,0.494737,-0.407115,-0.986422,NON_ULCER
0.137517,0.111111,-0.153846,0.186305,0.460165,-0.975508,-0.989295,0.473684,-0.367589,-0.995164,NON_ULCER
0.144239,0.015873,-0.179487,0.207508,0.501835,-0.997631,-0.999165,0.515789,-0.367589,-0.99548,NON_ULCER
-0.479656,0.52381,0.358974,-0.106883,0.168257,-0.980699,-0.981221,0.157895,-0.517787,-0.981911,NON_ULCER
-0.074417,0.238095,0,0.12454,0.401176,-0.997058,-0.997004,0.431579,-0.41502,-0.99569,NON_ULCER
-0.002669,0.333333,0,0.122729,0.420452,-0.991678,-0.992336,0.431579,-0.41502,-0.974386,NON_ULCER
-0.274739,0.301587,0.179487,0.049212,0.312744,-0.991005,-0.986087,0.347368,-0.422925,-0.992175,NON_ULCER
0.27087,0.015873,-0.153846,0.169722,0.546218,-0.999071,-0.999594,0.557895,-0.391304,-0.990448,NON_ULCER
0.057699,0.111111,-0.128205,0.17499,0.465421,-0.996593,-0.996727,0.494737,-0.375494,-0.996127,NON_ULCER
0.362807,0.015873,-0.051282,0.110906,0.580855,-0.992184,-0.99809,0.6,-0.41502,-0.914993,NON_ULCER
0.36229,-0.015873,-0.179487,0.15153,0.585159,-0.997798,-0.998076,0.6,-0.391304,-0.979766,NON_ULCER
0.324965,0.142857,0.025641,0.125824,0.533316,-0.998098,-0.996893,0.557895,-0.41502,-0.942878,NON_ULCER
-0.084704,0.269841,0.025641,0.117103,0.390991,-0.9955,-0.995648,0.431579,-0.407115,-0.974277,NON_ULCER
0.390468,0.015873,-0.128205,0.157525,0.585417,-0.994171,-0.998448,0.6,-0.391304,-0.978127,NON_ULCER
-0.502288,0.555556,0.384615,-0.125036,0.17454,-0.974389,-0.965289,0.242105,-0.494071,-0.989643,NON_ULCER
0.303972,-0.015873,-0.128205,0.1396,0.577279,-0.998703,-0.999784,0.6,-0.399209,-0.982239,NON_ULCER
0.347931,0.111111,0,0.106643,0.558982,-0.9923,-0.997243,0.578947,-0.422925,-0.925853,NON_ULCER
0.283109,-0.015873,-0.179487,0.1951,0.543248,-0.994584,-0.997058,0.578947,-0.383399,-0.946474,NON_ULCER
0.228526,0.142857,0.051282,0.100641,0.526603,-0.995901,-0.996674,0.536842,-0.41502,-0.929062,NON_ULCER
0.450376,-0.301587,-0.410256,0.212981,0.652154,-0.998811,-0.99962,0.663158,-0.367589,-0.995421,NON_ULCER
-0.237447,0.396825,0.205128,0.002479,0.328705,-0.984508,-0.973013,0.368421,-0.438735,-0.944815,NON_ULCER
0.407694,-0.206349,-0.333333,0.197637,0.614544,-0.997611,-0.998757,0.642105,-0.375494,-0.982379,NON_ULCER
0.220531,-0.015873,-0.179487,0.148539,0.578065,-0.996492,-0.997083,0.6,-0.399209,-0.633354,NON_ULCER
0.193836,0.047619,0.102564,0.111343,0.489924,-0.990635,-0.996356,0.515789,-0.41502,-0.871352,NON_ULCER
0.372365,0.079365,-0.051282,0.15238,0.553965,-0.994065,-0.996855,0.557895,-0.391304,-0.939922,NON_ULCER
0.108899,0.206349,0.076923,0.070322,0.506192,-0.994448,-0.995613,0.515789,-0.43083,-0.932397,NON_ULCER
-0.3336,-0.142857,-0.230769,0.068924,0.507295,-0.983132,-0.974767,0.536842,-0.41502,-0.619203,NON_ULCER
0.346176,-0.015873,-0.128205,0.15313,0.565226,-0.996111,-0.996779,0.6,-0.391304,-0.977427,NON_ULCER
-0.213926,0.174603,-0.051282,0.162588,0.313537,-0.973751,-0.984593,0.263158,-0.407115,-0.765689,NON_ULCER
0.252003,-0.015873,-0.102564,0.109181,0.56103,-0.992373,-0.996216,0.6,-0.407115,-0.962895,NON_ULCER
0.397911,0.047619,-0.153846,0.185207,0.554623,-0.997763,-0.999476,0.578947,-0.383399,-0.991802,NON_ULCER
0.14485,0.142857,-0.153846,0.174417,0.492036,-0.979981,-0.994795,0.536842,-0.383399,-0.938004,NON_ULCER
0.438783,-0.269841,-0.410256,0.213841,0.64828,-0.999099,-0.999691,0.663158,-0.367589,-0.996412,NON_ULCER
-0.133352,0.206349,0,0.134568,0.360978,-0.97903,-0.972029,0.410526,-0.391304,-0.889893,NON_ULCER
0.354433,-0.142857,-0.307692,0.177782,0.598242,-0.995375,-0.996187,0.621053,-0.383399,-0.962544,NON_ULCER
-0.092791,0.301587,0.051282,0.114236,0.377395,-0.994643,-0.997911,0.410526,-0.41502,-0.993992,NON_ULCER
-0.413088,-0.269841,-0.512821,0.279333,0.511729,-0.993212,-0.99797,0.536842,-0.328063,-0.996445,ULCER
-0.613513,0.015873,-0.333333,0.143073,0.274831,-0.947914,-0.976373,0.284211,-0.399209,-0.990008,ULCER
-0.377678,-0.079365,-0.435897,0.312378,0.400899,-0.971251,-0.993796,0.452632,-0.304348,-0.916891,ULCER
-0.225796,-0.206349,-0.538462,0.394869,0.494718,-0.988638,-0.997326,0.494737,-0.280632,-0.97582,ULCER
-0.588913,-0.142857,-0.435897,0.151897,0.39294,-0.98228,-0.993612,0.410526,-0.399209,-0.994428,ULCER
-0.576111,-0.111111,-0.410256,0.184761,0.351222,-0.981332,-0.989449,0.389474,-0.375494,-0.991417,ULCER
-0.483604,-0.079365,-0.410256,0.262497,0.375628,-0.971903,-0.982844,0.368421,-0.328063,-0.983205,ULCER
-0.170929,-0.238095,-0.564103,0.412465,0.505443,-0.99455,-0.99881,0.536842,-0.280632,-0.958417,ULCER
-0.319403,-0.206349,-0.564103,0.391355,0.470321,-0.988004,-0.997548,0.494737,-0.272727,-0.951451,ULCER
-0.492973,-0.174603,-0.435897,0.229922,0.433526,-0.975609,-0.994864,0.473684,-0.383399,-0.991739,ULCER
-0.2599,-0.333333,-0.564103,0.309815,0.57884,-0.988952,-0.99677,0.6,-0.312253,-0.934075,ULCER
-0.494392,-0.079365,-0.384615,0.1833,0.409719,-0.980119,-0.993215,0.410526,-0.391304,-0.98989,ULCER
-0.557682,-0.142857,-0.435897,0.173042,0.393499,-0.978807,-0.981294,0.452632,-0.359684,-0.993155,ULCER
-0.461583,-0.047619,-0.435897,0.330817,0.313248,-0.975502,-0.994287,0.347368,-0.304348,-0.980032,ULCER
-0.464414,-0.047619,-0.435897,0.326375,0.323457,-0.964735,-0.990654,0.368421,-0.320158,-0.982285,ULCER
-0.55591,-0.079365,-0.358974,0.177111,0.366207,-0.987322,-0.989408,0.389474,-0.359684,-0.992495,ULCER
-0.627571,-0.047619,-0.358974,0.120928,0.312518,-0.990265,-0.994413,0.326316,-0.41502,-0.994697,ULCER
-0.419265,-0.174603,-0.435897,0.248392,0.458202,-0.987813,-0.991966,0.473684,-0.367589,-0.89072,ULCER
-0.412752,-0.238095,-0.487179,0.227752,0.520694,-0.989226,-0.996793,0.536842,-0.375494,-0.983096,ULCER
-0.507839,-0.142857,-0.384615,0.153473,0.458194,-0.986958,-0.994841,0.473684,-0.391304,-0.989043,ULCER
-0.55701,-0.111111,-0.410256,0.162568,0.390298,-0.992949,-0.996754,0.410526,-0.391304,-0.992242,ULCER
-0.483834,-0.142857,-0.435897,0.238254,0.419281,-0.992606,-0.997509,0.431579,-0.359684,-0.99077,ULCER
-0.507936,-0.174603,-0.487179,0.233719,0.4325,-0.98118,-0.992255,0.473684,-0.351779,-0.994248,ULCER
-0.545192,-0.111111,-0.410256,0.217604,0.376372,-0.983285,-0.99409,0.368421,-0.359684,-0.995617,ULCER
-0.341262,-0.301587,-0.564103,0.316346,0.545585,-0.990807,-0.999662,0.578947,-0.320158,-0.990955,ULCER
-0.589549,-0.111111,-0.435897,0.181162,0.348357,-0.975506,-0.986302,0.389474,-0.359684,-0.995263,ULCER
-0.550463,-0.047619,-0.410256,0.183431,0.359238,-0.977461,-0.993775,0.410526,-0.383399,-0.991034,ULCER
-0.44444,-0.206349,-0.487179,0.256704,0.480556,-0.99252,-0.996412,0.494737,-0.343874,-0.995665,ULCER
-0.47077,-0.142857,-0.461538,0.20815,0.478445,-0.980918,-0.994008,0.452632,-0.383399,-0.993549,ULCER
-0.498061,-0.142857,-0.435897,0.183294,0.461644,-0.990765,-0.99725,0.473684,-0.383399,-0.996273,ULCER
-0.545295,-0.111111,-0.410256,0.216812,0.36794,-0.982341,-0.993735,0.389474,-0.367589,-0.994967,ULCER
-0.590109,-0.079365,-0.410256,0.174578,0.337716,-0.983829,-0.980802,0.389474,-0.399209,-0.99353,ULCER
-0.459187,-0.206349,-0.512821,0.269847,0.484625,-0.993753,-0.995316,0.515789,-0.335968,-0.99442,ULCER
-0.517201,-0.111111,-0.410256,0.205603,0.396851,-0.988443,-0.993755,0.410526,-0.359684,-0.996276,ULCER
-0.437908,-0.238095,-0.487179,0.261666,0.489381,-0.994621,-0.997758,0.515789,-0.351779,-0.993216,ULCER
