@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-8,10-40,42-50,52-76,79-84,86-106,108-119,121-125,127-145,148-158,160-186'

@attribute color_bgr_r_centroid numeric
@attribute color_lab_a_intensity2 numeric
@attribute color_luv_v_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_intensity1 numeric
@attribute haralick_bgr_r_contrast numeric
@attribute haralick_lab_b_homogeneity numeric
@attribute haralick_luv_u_correlation numeric
@attribute haralick_bgr_gr_correlation numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_entropy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.209877,-0.121212,-0.191388,-0.996792,-0.996135,0.227273,-0.97949,-0.166181,-0.733574,-0.763157,-0.940142,0.752725,NON_ULCER
-0.176955,-0.090909,-0.126173,-0.997369,-0.998077,0.151515,-0.990578,-0.22705,-0.737948,-0.768615,-0.94059,0.713515,NON_ULCER
-0.283951,-0.090909,-0.130873,-0.992749,-0.994705,0.151515,-0.983139,0.337147,-0.533299,-0.631639,-0.940997,0.79325,NON_ULCER
-0.160494,-0.151515,-0.128252,-0.992834,-0.993196,0.227273,-0.915559,-0.315685,-0.780356,-0.791356,-0.915221,0.951889,NON_ULCER
-0.325103,-0.151515,-0.08215,-0.990965,-0.996946,0.090909,-0.978673,0.148112,-0.562464,-0.70807,-0.898689,0.620376,NON_ULCER
0.004115,-0.121212,-0.108977,-0.994413,-0.996802,0.19697,-0.937466,-0.223438,-0.748014,-0.703962,-0.922103,0.836161,NON_ULCER
0.102881,-0.242424,-0.000861,-0.993239,-0.998024,0.166667,-0.959185,-0.031673,-0.682727,-0.593104,-0.926378,0.723031,NON_ULCER
0.160494,-0.181818,-0.015783,-0.996543,-0.998953,0.166667,-0.969256,0.031397,-0.648918,-0.552015,-0.926867,0.763595,NON_ULCER
0.135802,-0.121212,-0.057056,-0.994325,-0.997506,0.166667,-0.923819,0.016158,-0.634553,-0.569217,-0.913185,0.824442,NON_ULCER
-0.028807,-0.121212,-0.129854,-0.994522,-0.997707,0.19697,-0.879104,-0.023305,-0.673539,-0.637885,-0.921207,0.804971,NON_ULCER
-0.004115,-0.181818,-0.179178,-0.994055,-0.998663,0.242424,-0.978636,0.377931,-0.523388,-0.480141,-0.926948,0.737948,NON_ULCER
-0.053498,-0.060606,-0.278341,-0.989493,-0.998011,0.272727,-0.97335,-0.26431,-0.789955,-0.77739,-0.942911,0.721095,NON_ULCER
-0.152263,-0.090909,-0.261835,-0.987881,-0.997174,0.272727,-0.96837,0.220924,-0.501742,-0.563775,-0.866357,0.83219,NON_ULCER
-0.63786,-0.30303,-0.159338,-0.860668,-0.957537,0.106061,-0.969938,-0.091396,-0.723971,-0.907816,-0.870877,0.504243,NON_ULCER
-0.028807,-0.090909,-0.080376,-0.995823,-0.998185,0.166667,-0.947188,-0.27673,-0.776739,-0.776443,-0.929432,0.867275,NON_ULCER
-0.580247,-0.242424,-0.125691,-0.983596,-0.986903,0.151515,-0.975675,-0.207321,-0.754706,-0.896379,-0.905815,0.754591,NON_ULCER
0.201646,-0.151515,-0.058126,-0.990861,-0.997105,0.181818,-0.884728,0.193389,-0.547737,-0.433575,-0.914977,0.812306,NON_ULCER
0.078189,-0.212121,-0.030657,-0.997623,-0.999258,0.181818,-0.962908,-0.03916,-0.69549,-0.608493,-0.952602,0.746277,NON_ULCER
0.193416,-0.242424,0.022368,-0.996933,-0.999231,0.166667,-0.970838,0.100105,-0.67452,-0.565042,-0.958914,0.805733,NON_ULCER
0.185185,-0.181818,-0.003439,-0.993408,-0.998536,0.166667,-0.970757,0.062228,-0.683769,-0.589082,-0.955656,0.781949,NON_ULCER
0.045267,-0.151515,-0.076869,-0.995205,-0.998577,0.181818,-0.902696,-0.005335,-0.653669,-0.585704,-0.92984,0.86193,NON_ULCER
0.004115,-0.151515,-0.058871,-0.996216,-0.998155,0.166667,-0.881553,-0.034844,-0.670992,-0.623214,-0.930858,0.855416,NON_ULCER
-0.127572,-0.151515,-0.0795,-0.995179,-0.99817,0.151515,-0.909999,-0.337127,-0.782505,-0.781618,-0.92422,0.862929,NON_ULCER
0.160494,-0.181818,-0.003058,-0.99334,-0.998385,0.166667,-0.92865,0.130671,-0.567556,-0.464196,-0.916524,0.798143,NON_ULCER
-0.012346,-0.090909,-0.06052,-0.988155,-0.996826,0.166667,-0.886547,0.1275,-0.563979,-0.514001,-0.910742,0.85949,NON_ULCER
-0.950617,-0.515152,-0.132816,-0.847734,-0.944008,0.227273,-0.992808,-0.143279,-0.746322,-0.968985,-0.875193,0.528133,NON_ULCER
0.292181,-0.242424,0.016277,-0.997527,-0.998884,0.166667,-0.924798,0.06628,-0.631156,-0.463326,-0.914936,0.889171,NON_ULCER
0.053498,-0.212121,-0.383589,-0.991476,-0.99758,0.318182,-0.86205,-0.190918,-0.736847,-0.622557,-0.890219,0.733494,NON_ULCER
0.218107,-0.272727,0.027212,-0.997358,-0.999333,0.166667,-0.971027,-0.010004,-0.701303,-0.583037,-0.949141,0.691373,NON_ULCER
0.226337,-0.242424,0.051762,-0.998128,-0.999223,0.151515,-0.968121,0.018713,-0.679683,-0.559608,-0.953091,0.835653,NON_ULCER
0.127572,-0.242424,0.003702,-0.993742,-0.998969,0.166667,-0.963845,0.042232,-0.65248,-0.534146,-0.932201,0.834819,NON_ULCER
0.226337,-0.212121,0.007939,-0.996246,-0.998324,0.166667,-0.971673,-0.025771,-0.686538,-0.582475,-0.948896,0.739377,NON_ULCER
-0.028807,-0.121212,-0.139338,-0.990248,-0.997702,0.19697,-0.90396,-0.058274,-0.674545,-0.645488,-0.878003,0.895094,NON_ULCER
-0.061728,-0.121212,-0.161358,-0.992763,-0.993466,0.19697,-0.948133,-0.345697,-0.742852,-0.725283,-0.845549,0.840124,NON_ULCER
0.201646,-0.181818,0.021358,-0.993508,-0.997481,0.151515,-0.946932,0.156392,-0.608827,-0.506011,-0.93269,0.848011,NON_ULCER
-0.604938,-0.212121,-0.139197,-0.90499,-0.977492,0.121212,-0.967231,-0.069815,-0.695692,-0.900047,-0.827144,0.309829,NON_ULCER
0.316872,-0.242424,0.070264,-0.997016,-0.999617,0.166667,-0.952083,0.046196,-0.643765,-0.448856,-0.918275,0.717585,NON_ULCER
-0.473251,-0.181818,-0.103386,-0.987367,-0.998083,0.151515,-0.988048,0.066544,-0.650591,-0.781978,-0.925686,0.604194,NON_ULCER
0.27572,-0.242424,0.075717,-0.998043,-0.999281,0.151515,-0.953015,0.0452,-0.603178,-0.428851,-0.913511,0.902309,NON_ULCER
-0.144033,-0.151515,-0.20598,-0.997708,-0.997986,0.242424,-0.981624,-0.819874,-0.968355,-0.962203,-0.972718,0.427302,NON_ULCER
0.259259,-0.30303,0.033402,-0.99876,-0.999541,0.181818,-0.980392,-0.191022,-0.783502,-0.672553,-0.965184,0.793353,NON_ULCER
0.201646,-0.30303,0.06002,-0.998003,-0.998762,0.181818,-0.96593,-0.396793,-0.84435,-0.758781,-0.965103,0.765833,NON_ULCER
0.26749,-0.242424,0.050946,-0.998069,-0.998987,0.151515,-0.959057,-0.094904,-0.713495,-0.594539,-0.946128,0.799389,NON_ULCER
0.333333,-0.272727,0.046755,-0.998554,-0.999389,0.181818,-0.970251,-0.587765,-0.894793,-0.825527,-0.960013,0.722487,NON_ULCER
-0.004115,-0.151515,-0.078169,-0.994839,-0.998515,0.166667,-0.942781,-0.078203,-0.664782,-0.616253,-0.913755,0.871071,NON_ULCER
0.144033,-0.151515,-0.01659,-0.991503,-0.996897,0.166667,-0.954645,-0.103904,-0.710095,-0.648461,-0.92422,0.788968,NON_ULCER
-0.028807,-0.121212,-0.157214,-0.995165,-0.996361,0.19697,-0.944871,-0.260963,-0.735983,-0.710929,-0.901539,0.840245,NON_ULCER
-0.020576,-0.181818,-0.038566,-0.992118,-0.998645,0.166667,-0.915396,-0.106759,-0.684421,-0.636054,-0.912004,0.765293,NON_ULCER
-0.053498,-0.181818,-0.089434,-0.995702,-0.998791,0.181818,-0.964057,-0.029559,-0.687324,-0.653696,-0.943033,0.776713,NON_ULCER
-0.053498,-0.181818,-0.136973,-0.996548,-0.996498,0.166667,-0.963715,0.034656,-0.655787,-0.616256,-0.934522,0.753679,NON_ULCER
-0.176955,-0.151515,-0.175141,-0.993105,-0.996395,0.212121,-0.955743,0.15419,-0.56768,-0.621025,-0.911923,0.54251,NON_ULCER
0.061728,-0.181818,-0.067597,-0.992556,-0.997995,0.19697,-0.843118,-0.05299,-0.692873,-0.614258,-0.914773,0.644111,NON_ULCER
0.193416,-0.151515,-0.114035,-0.994497,-0.998434,0.212121,-0.844139,0.072269,-0.68523,-0.59984,-0.942951,0.758213,NON_ULCER
-0.045267,-0.181818,-0.161026,-0.995268,-0.997628,0.212121,-0.957324,0.040382,-0.642768,-0.597361,-0.919375,0.728911,NON_ULCER
-0.135802,-0.060606,-0.11074,-0.992955,-0.997332,0.166667,-0.986886,0.025495,-0.627551,-0.674706,-0.930532,0.776199,NON_ULCER
-0.037037,-0.121212,-0.101738,-0.993857,-0.996174,0.181818,-0.922112,-0.140636,-0.744616,-0.717972,-0.946494,0.736178,NON_ULCER
0.045267,-0.121212,-0.109755,-0.99389,-0.997243,0.19697,-0.886598,0.021267,-0.653443,-0.578244,-0.929595,0.793103,NON_ULCER
-0.037037,-0.151515,-0.159607,-0.991901,-0.99475,0.19697,-0.872071,-0.011097,-0.670684,-0.60513,-0.929758,0.751143,NON_ULCER
-0.09465,-0.212121,-0.152948,-0.994392,-0.996741,0.212121,-0.765792,-0.32509,-0.78441,-0.756564,-0.910375,0.856631,NON_ULCER
-0.061728,-0.060606,-0.11054,-0.991231,-0.996123,0.166667,-0.930568,-0.350107,-0.801385,-0.792261,-0.935052,0.864833,NON_ULCER
-0.341564,0.363636,-0.250602,-0.905227,-0.934196,0.106061,-0.898513,-0.220365,-0.565732,-0.751952,-0.729253,0.215411,ULCER
-0.555556,0.090909,-0.172156,-0.545567,-0.747784,0.212121,-0.849011,-0.037856,-0.551951,-0.864646,-0.459891,0.422302,ULCER
-0.08642,0.181818,-0.38559,-0.958447,-0.992077,0.272727,-0.878739,-0.588983,-0.87669,-0.895529,-0.927437,0.544894,ULCER
-0.09465,0.151515,-0.362101,-0.953866,-0.987673,0.257576,-0.831586,0.013427,-0.595614,-0.66558,-0.871529,0.725509,ULCER
-0.621399,-0.030303,-0.259976,-0.007548,-0.796875,0.30303,-0.247769,-0.252175,-0.736268,-0.838442,-0.679616,0.527559,ULCER
-0.349794,0.121212,-0.353265,-0.875082,-0.966335,0.257576,-0.798622,-0.279375,-0.685564,-0.771092,-0.773149,0.564682,ULCER
0.308642,-0.30303,-0.387818,-0.98539,-0.997332,0.333333,-0.987114,0.020651,-0.660894,-0.409368,-0.870877,0.573588,ULCER
-0.020576,0.121212,-0.411562,-0.971204,-0.993128,0.318182,-0.881633,-0.108174,-0.638095,-0.672699,-0.863507,0.745769,ULCER
-0.045267,0.212121,-0.380533,-0.951924,-0.989378,0.257576,-0.922534,-0.270072,-0.740236,-0.786688,-0.879021,0.793305,ULCER
0.037037,0.181818,-0.43555,-0.97741,-0.992069,0.272727,-0.839711,-0.166575,-0.654864,-0.649251,-0.796278,0.869341,ULCER
0.012346,0.090909,-0.518231,-0.956831,-0.984967,0.318182,-0.832054,0.023962,-0.626717,-0.580794,-0.811752,0.738868,ULCER
-0.09465,0.181818,-0.372131,-0.970212,-0.992723,0.272727,-0.950133,-0.051933,-0.609262,-0.681562,-0.877067,0.646193,ULCER
-0.489712,0.212121,-0.226949,-0.81649,-0.890865,0.136364,-0.936838,-0.077944,-0.570964,-0.839274,-0.76529,0.611976,ULCER
-0.111111,0.212121,-0.357707,-0.957531,-0.989927,0.257576,-0.909355,-0.11606,-0.653333,-0.738222,-0.912411,0.564266,ULCER
-0.08642,0.272727,-0.365892,-0.967881,-0.989767,0.242424,-0.87193,-0.027051,-0.560216,-0.645086,-0.854548,0.839175,ULCER
-0.506173,0.242424,-0.288871,-0.786055,-0.940681,0.227273,-0.931245,-0.656392,-0.876193,-0.942852,-0.894047,0.536054,ULCER
-0.382716,0.121212,-0.361026,-0.884474,-0.975239,0.272727,-0.86438,-0.516806,-0.849486,-0.89204,-0.899015,0.516251,ULCER
0.012346,-0.030303,-0.458731,-0.982944,-0.996662,0.318182,-0.979264,0.268879,-0.522236,-0.463427,-0.886473,0.691373,ULCER
0.111111,0.151515,-0.438405,-0.963127,-0.994811,0.333333,-0.874492,0.186342,-0.491436,-0.423061,-0.799332,0.65765,ULCER
0.045267,0.151515,-0.420354,-0.915712,-0.981184,0.272727,-0.879991,-0.063949,-0.640016,-0.637639,-0.861471,0.773812,ULCER
-0.111111,0.181818,-0.437225,-0.899833,-0.974784,0.333333,-0.85406,-0.523726,-0.850521,-0.880854,-0.929025,0.552101,ULCER
0.004115,0.090909,-0.461629,-0.97632,-0.991131,0.318182,-0.87505,0.04831,-0.61458,-0.587402,-0.860616,0.769939,ULCER
0.390947,-0.212121,-0.424434,-0.982054,-0.996377,0.333333,-0.961518,0.095172,-0.639414,-0.329117,-0.826655,0.672565,ULCER
0.061728,0.121212,-0.391126,-0.960126,-0.992001,0.287879,-0.875514,0.23065,-0.408319,-0.333257,-0.800472,0.673455,ULCER
-0.069959,0.181818,-0.384215,-0.981188,-0.99561,0.272727,-0.959711,-0.094303,-0.670747,-0.721222,-0.907484,0.686702,ULCER
-0.09465,0.272727,-0.33105,-0.855636,-0.955515,0.242424,-0.961194,-0.497642,-0.823306,-0.872729,-0.886961,0.585913,ULCER
-0.053498,0.212121,-0.502927,-0.980241,-0.992475,0.272727,-0.849006,-0.511849,-0.821419,-0.825732,-0.861512,0.759749,ULCER
-0.037037,0.121212,-0.415399,-0.969947,-0.988616,0.287879,-0.947774,0.350359,-0.437301,-0.490957,-0.854263,0.728994,ULCER
-0.069959,0.151515,-0.484982,-0.975405,-0.992984,0.333333,-0.957805,-0.087473,-0.634049,-0.671834,-0.843595,0.827669,ULCER
-0.020576,0.090909,-0.551681,-0.987472,-0.996131,0.333333,-0.974141,0.017972,-0.603236,-0.576719,-0.881179,0.702085,ULCER
0.283951,-0.515152,-0.270775,-0.988805,-0.9971,0.30303,-0.881607,-0.336541,-0.836795,-0.700873,-0.842373,0.514858,ULCER
0.020576,0.060606,-0.505284,-0.952889,-0.988015,0.333333,-0.960839,0.060233,-0.533044,-0.481136,-0.775878,0.658698,ULCER
-0.613169,-0.030303,-0.230141,-0.536506,-0.881448,0.287879,0.340629,-0.311657,-0.743337,-0.874614,-0.690406,0.351708,ULCER
0.020576,0.030303,-0.473109,-0.936167,-0.991561,0.333333,-0.947196,-0.168472,-0.711152,-0.650183,-0.805074,0.3437,ULCER
-0.102881,0.151515,-0.325562,-0.96493,-0.989296,0.257576,-0.823344,-0.356796,-0.757448,-0.806892,-0.865136,0.248474,ULCER
0.358025,-0.454545,-0.478558,-0.988237,-0.995766,0.363636,-0.967879,0.066191,-0.657905,-0.357495,-0.848318,0.481617,ULCER
-0.193416,-0.181818,-0.417621,-0.899938,-0.97577,0.348485,-0.751752,-0.38543,-0.811573,-0.794752,-0.783411,0.410093,ULCER
0.218107,-0.424242,-0.421838,-0.990018,-0.998119,0.348485,-0.975004,-0.043917,-0.715954,-0.512041,-0.849418,0.621997,ULCER
0.185185,0.151515,-0.40338,-0.950385,-0.989135,0.272727,-0.873021,0.228183,-0.453501,-0.364316,-0.743872,0.588774,ULCER
0.152263,0.121212,-0.470524,-0.986281,-0.995992,0.318182,-0.979592,0.172688,-0.525868,-0.464911,-0.872872,0.704666,ULCER
0.325103,-0.484848,-0.317499,-0.992435,-0.99767,0.318182,-0.955895,-0.310204,-0.823224,-0.65872,-0.884396,0.531896,ULCER
0.111111,0.121212,-0.456953,-0.973674,-0.988721,0.333333,-0.96307,0.1312,-0.52228,-0.396691,-0.849906,0.628121,ULCER
-0.308642,0.272727,-0.366735,-0.921966,-0.977668,0.272727,-0.930147,-0.208647,-0.684254,-0.780349,-0.840785,0.48707,ULCER
0.382716,-0.212121,-0.342728,-0.981718,-0.996159,0.30303,-0.948667,-0.014392,-0.664419,-0.371216,-0.848278,0.399268,ULCER
0.028807,0.060606,-0.411563,-0.982419,-0.995026,0.287879,-0.822236,0.187487,-0.492029,-0.451173,-0.840296,0.712877,ULCER
0.292181,-0.424242,-0.304925,-0.984805,-0.994237,0.287879,-0.993103,-0.019605,-0.646593,-0.368876,-0.87332,0.45357,ULCER
0.053498,0.090909,-0.409671,-0.967908,-0.990174,0.30303,-0.891794,0.164584,-0.500235,-0.430273,-0.795219,0.65877,ULCER
-0.037037,0.272727,-0.397958,-0.973032,-0.985958,0.257576,-0.977614,-0.800443,-0.945526,-0.945427,-0.897956,0.542613,ULCER
-0.053498,0.181818,-0.457895,-0.986459,-0.995107,0.30303,-0.914778,-0.222645,-0.731529,-0.772998,-0.883663,0.493704,NON_ULCER
-0.27572,0,-0.370777,-0.972656,-0.994687,0.30303,-0.986396,0.119572,-0.643075,-0.724672,-0.954434,0.572748,NON_ULCER
-0.925926,-0.515152,-0.253343,-0.246357,-0.709019,0.469697,-0.602655,-0.340218,-0.723747,-0.950454,-0.145289,0.310975,NON_ULCER
-0.366255,0,-0.3841,-0.980556,-0.996687,0.333333,-0.967948,0.2007,-0.62613,-0.74644,-0.952358,0.553557,NON_ULCER
-0.283951,0.121212,-0.528332,-0.987252,-0.994555,0.393939,-0.984422,0.175507,-0.592726,-0.689132,-0.92646,0.381556,NON_ULCER
-0.341564,0.090909,-0.442917,-0.942762,-0.993787,0.348485,-0.918876,0.168637,-0.651982,-0.761585,-0.946738,0.555628,NON_ULCER
-0.300412,0.090909,-0.482042,-0.969784,-0.995402,0.348485,-0.902529,0.240339,-0.620179,-0.719603,-0.95928,0.566664,NON_ULCER
-0.259259,0.060606,-0.475361,-0.990399,-0.996762,0.333333,-0.957784,0.094379,-0.618754,-0.696563,-0.932079,0.593807,NON_ULCER
-0.004115,0.212121,-0.609232,-0.988914,-0.996841,0.378788,-0.991307,0.155864,-0.553723,-0.565513,-0.911393,0.685271,NON_ULCER
-0.135802,0.272727,-0.46756,-0.957313,-0.98791,0.30303,-0.978102,-0.180363,-0.694229,-0.755887,-0.913552,0.576105,NON_ULCER
0.127572,-0.030303,-0.451321,-0.997474,-0.998961,0.318182,-0.963182,0.188896,-0.586515,-0.49849,-0.937658,0.591486,NON_ULCER
-0.069959,0.121212,-0.570017,-0.993573,-0.999169,0.363636,-0.988996,0.009464,-0.659195,-0.672047,-0.939287,0.715808,NON_ULCER
0.135802,-0.030303,-0.397654,-0.98962,-0.998507,0.30303,-0.992346,0.191891,-0.595756,-0.505655,-0.935907,0.689446,NON_ULCER
-0.061728,0.090909,-0.461585,-0.995158,-0.997778,0.30303,-0.992639,0.374143,-0.496809,-0.527621,-0.937413,0.769071,NON_ULCER
-0.242798,0.272727,-0.420494,-0.978457,-0.992795,0.30303,-0.993115,-0.431675,-0.823001,-0.876452,-0.948286,0.45691,NON_ULCER
-0.028807,-0.060606,-0.410818,-0.981016,-0.997029,0.318182,-0.90025,0.418679,-0.340471,-0.282197,-0.846486,0.724207,NON_ULCER
-0.078189,0,-0.426558,-0.987033,-0.997877,0.318182,-0.94354,-0.110599,-0.737142,-0.738595,-0.943155,0.827025,NON_ULCER
-0.08642,0.151515,-0.457637,-0.978455,-0.995833,0.318182,-0.941284,0.086187,-0.637055,-0.683078,-0.927681,0.733238,NON_ULCER
-0.012346,0.090909,-0.515597,-0.993989,-0.99669,0.333333,-0.973125,-0.210401,-0.785534,-0.773557,-0.963515,0.714856,NON_ULCER
-0.028807,0.181818,-0.532755,-0.982912,-0.991642,0.318182,-0.979061,-0.464532,-0.850831,-0.848788,-0.949792,0.587384,NON_ULCER
0.012346,0.030303,-0.704535,-0.970504,-0.99251,0.393939,-0.891734,-0.38802,-0.799112,-0.76685,-0.905733,0.633169,NON_ULCER
-0.234568,0.030303,-0.616572,-0.990362,-0.997559,0.409091,-0.968672,-0.037611,-0.629337,-0.674335,-0.898444,0.600271,NON_ULCER
-0.037037,0.333333,-0.481076,-0.977423,-0.995228,0.318182,-0.977598,-0.083204,-0.679277,-0.734755,-0.937291,0.687416,NON_ULCER
-0.061728,0.30303,-0.527128,-0.959652,-0.988857,0.333333,-0.971792,-0.181547,-0.660901,-0.724854,-0.870388,0.609335,NON_ULCER
-0.711934,-0.121212,-0.381398,-0.337467,-0.969664,0.378788,-0.118534,-0.333723,-0.78995,-0.888686,-0.848929,0.359003,NON_ULCER
0.028807,0.181818,-0.428969,-0.985552,-0.996673,0.287879,-0.986844,-0.794064,-0.948159,-0.942089,-0.951828,0.511033,NON_ULCER
0.069959,-0.060606,-0.412804,-0.997471,-0.998368,0.30303,-0.8746,0.047429,-0.658778,-0.599703,-0.939205,0.719386,NON_ULCER
-0.045267,0.151515,-0.435926,-0.990981,-0.99374,0.318182,-0.989419,0.31856,-0.486198,-0.528754,-0.930165,0.579927,NON_ULCER
-0.283951,0.272727,-0.383736,-0.996632,-0.998968,0.287879,-0.997395,-0.195691,-0.794509,-0.869897,-0.985748,0.580488,NON_ULCER
-0.061728,0.181818,-0.421273,-0.982581,-0.997701,0.272727,-0.986399,-0.166394,-0.696807,-0.72923,-0.927926,0.744666,NON_ULCER
-0.111111,0.121212,-0.481546,-0.988659,-0.998538,0.318182,-0.939072,0.018272,-0.630796,-0.665555,-0.926786,0.869175,NON_ULCER
-0.020576,0.090909,-0.524537,-0.990349,-0.998378,0.333333,-0.933392,-0.057306,-0.69972,-0.688344,-0.933545,0.736173,NON_ULCER
-0.08642,0.242424,-0.44415,-0.991592,-0.997303,0.287879,-0.979532,0.292186,-0.512276,-0.577266,-0.926989,0.772916,NON_ULCER
-0.069959,0.30303,-0.406953,-0.978591,-0.992722,0.272727,-0.991159,0.242629,-0.542849,-0.636075,-0.947105,0.759623,NON_ULCER
-0.045267,0.30303,-0.478763,-0.967626,-0.986624,0.318182,-0.983131,0.122318,-0.540555,-0.62517,-0.909683,0.543439,NON_ULCER
-0.08642,0.212121,-0.646143,-0.990633,-0.995169,0.393939,-0.972924,0.045139,-0.577463,-0.603682,-0.898444,0.563849,NON_ULCER
-0.119342,0.333333,-0.561141,-0.974447,-0.989669,0.333333,-0.98661,0.049807,-0.597954,-0.672324,-0.928699,0.697029,NON_ULCER
-0.012346,0.181818,-0.511947,-0.996367,-0.997977,0.333333,-0.99301,-0.029383,-0.685897,-0.698598,-0.958832,0.659317,NON_ULCER
-0.012346,0.090909,-0.488322,-0.995797,-0.999447,0.333333,-0.98833,0.304995,-0.589231,-0.566663,-0.967831,0.691935,NON_ULCER
-0.028807,0.090909,-0.502204,-0.980165,-0.998301,0.333333,-0.979156,0.062139,-0.649043,-0.63032,-0.932609,0.689441,NON_ULCER
0.09465,0.030303,-0.398482,-0.994167,-0.998366,0.287879,-0.987955,0.165465,-0.595192,-0.544147,-0.944987,0.675288,NON_ULCER
-0.26749,0.181818,-0.367894,-0.967722,-0.992659,0.287879,-0.994309,0.083545,-0.631648,-0.750611,-0.945313,0.654294,NON_ULCER
-0.942387,-0.515152,-0.177603,0.091602,-0.797154,0.333333,-0.571609,-0.1357,-0.715752,-0.961997,-0.241713,0.362039,NON_ULCER
-0.292181,0.060606,-0.487463,-0.989015,-0.995637,0.363636,-0.993613,0.117686,-0.613997,-0.710329,-0.921533,0.582823,NON_ULCER
-0.218107,0.090909,-0.508213,-0.990046,-0.997716,0.348485,-0.9774,0.05888,-0.631155,-0.686634,-0.939042,0.513997,NON_ULCER
-0.028807,0.121212,-0.584415,-0.993874,-0.998408,0.363636,-0.988935,0.162647,-0.58806,-0.582974,-0.928537,0.605022,NON_ULCER
-0.028807,0.090909,-0.425651,-0.998819,-0.999242,0.30303,-0.993774,-0.08338,-0.697563,-0.700385,-0.963067,0.715331,NON_ULCER
-0.004115,0.090909,-0.396025,-0.996827,-0.999008,0.272727,-0.991337,0.155952,-0.612774,-0.600261,-0.959239,0.697686,NON_ULCER
0.473251,-0.424242,0.173623,-0.980969,-0.996117,0.151515,-0.749393,0.832078,-0.01127,0.635536,-0.528504,0.710185,ULCER
0.176955,-0.484848,0.155439,-0.980091,-0.997676,0.136364,-0.878707,-0.077079,-0.647479,-0.491622,-0.824986,0.80372,ULCER
0.012346,-0.090909,0.106855,-0.926834,-0.976681,0.121212,-0.767104,0.38633,-0.360669,-0.259108,-0.677376,0.539198,ULCER
0.102881,-0.181818,0.025536,-0.957998,-0.988581,0.151515,-0.871149,0.153361,-0.553193,-0.475886,-0.797948,0.554507,ULCER
-0.09465,-0.090909,0.02775,-0.977165,-0.986497,0.060606,-0.869416,0.085622,-0.544089,-0.608617,-0.859313,0.588454,ULCER
0.185185,-0.424242,0.185053,-0.982371,-0.994731,0.136364,-0.947074,0.075,-0.636677,-0.472071,-0.862407,0.704423,ULCER
-0.63786,-0.030303,-0.036886,-0.508827,-0.720704,-0.106061,-0.835663,-0.716359,-0.91631,-0.971454,-0.907566,0.430302,ULCER
0.292181,-0.515152,0.28728,-0.996828,-0.999153,0.121212,-0.981656,-0.100453,-0.700723,-0.494396,-0.913307,0.691856,ULCER
-0.226337,-0.060606,-0.046572,-0.881682,-0.940802,-0.090909,-0.748905,-0.044731,-0.62662,-0.744729,-0.769118,0.652409,ULCER
0.218107,-0.393939,0.204367,-0.980892,-0.994359,0.136364,-0.949577,-0.015742,-0.575937,-0.408389,-0.81277,0.679345,ULCER
-0.119342,0.121212,-0.008112,-0.963452,-0.982499,0.060606,-0.897623,-0.010532,-0.623526,-0.686591,-0.854874,0.640634,ULCER
0.366255,-0.393939,0.293259,-0.994095,-0.993197,0.106061,-0.907256,-0.430185,-0.75384,-0.593479,-0.801042,0.743614,ULCER
0.045267,0.090909,0.056494,-0.950824,-0.978216,0.151515,-0.921287,0.033511,-0.61143,-0.535722,-0.826859,0.364562,ULCER
0.226337,-0.272727,0.340966,-0.987053,-0.976802,-0.090909,-0.798858,-0.238167,-0.599569,-0.503126,-0.714024,0.510775,ULCER
0.26749,-0.545455,0.202221,-0.972839,-0.995955,0.151515,-0.95561,-0.19411,-0.698249,-0.499187,-0.688737,0.674179,ULCER
-0.218107,-0.151515,0.004305,-0.817242,-0.898114,0.075758,-0.69385,-0.086867,-0.573567,-0.690312,-0.68552,0.654933,ULCER
0.012346,0.090909,-0.037223,-0.944708,-0.970968,0.075758,-0.792533,-0.306576,-0.734593,-0.763436,-0.820547,0.601232,ULCER
0.102881,-0.484848,0.153353,-0.986228,-0.998049,0.136364,-0.9153,0.193353,-0.577053,-0.43115,-0.870714,0.771275,ULCER
-0.020576,0.363636,0.051329,-0.953675,-0.96944,-0.121212,-0.966479,-0.099344,-0.542119,-0.66886,-0.780968,0.79158,ULCER
0.012346,0.030303,-0.008872,-0.88829,-0.974442,0.090909,-0.896781,-0.395145,-0.755698,-0.776762,-0.72453,0.7157,ULCER
0.111111,-0.181818,0.139118,-0.961029,-0.989885,0.121212,-0.904183,0.133153,-0.499207,-0.355876,-0.72567,0.738092,ULCER
-0.004115,-0.121212,0.034102,-0.903469,-0.973749,0.166667,-0.777093,-0.113189,-0.692966,-0.609758,-0.771358,0.599154,ULCER
0.26749,-0.484848,0.199632,-0.99675,-0.997884,0.166667,-0.947867,-0.190126,-0.725129,-0.538363,-0.895838,0.687309,ULCER
-0.045267,0.090909,0.051873,-0.951358,-0.98524,0.030303,-0.916045,0.065399,-0.524945,-0.604115,-0.807232,0.750731,ULCER
-0.069959,0.090909,-0.027032,-0.946068,-0.981417,0.166667,-0.893841,-0.499803,-0.816818,-0.838002,-0.849255,0.769124,ULCER
